,Plant ID,Combined Heat & Power Plant,Nuclear Unit I.D.,Plant Name,Operator Name,Operator ID,State,Census Region,NERC Region,Reserved ,NAICS Code,EIA Sector Number,Sector Name,Reported Prime Mover,Reported Fuel Type Code,AER Fuel Type Code,Reserved .1,Reserved .2,Physical Unit Label,QUANTITY_JAN,QUANTITY_FEB,QUANTITY_MAR,QUANTITY_APR,QUANTITY_MAY,QUANTITY_JUN,QUANTITY_JUL,QUANTITY_AUG,QUANTITY_SEP,QUANTITY_OCT,QUANTITY_NOV,QUANTITY_DEC,ELEC_QUANTITY_JAN,ELEC_QUANTITY_FEB,ELEC_QUANTITY_MAR,ELEC_QUANTITY_APR,ELEC_QUANTITY_MAY,ELEC_QUANTITY_JUN,ELEC_QUANTITY_JUL,ELEC_QUANTITY_AUG,ELEC_QUANTITY_SEP,ELEC_QUANTITY_OCT,ELEC_QUANTITY_NOV,ELEC_QUANTITY_DEC,MMBTU_PER_UNIT_JAN,MMBTU_PER_UNIT_FEB,MMBTU_PER_UNIT_MAR,MMBTU_PER_UNIT_APR,MMBTU_PER_UNIT_MAY,MMBTU_PER_UNIT_JUN,MMBTU_PER_UNIT_JUL,MMBTU_PER_UNIT_AUG,MMBTU_PER_UNIT_SEP,MMBTU_PER_UNIT_OCT,MMBTU_PER_UNIT_NOV,MMBTU_PER_UNIT_DEC,TOT_MMBTU_JAN,TOT_MMBTU_FEB,TOT_MMBTU_MAR,TOT_MMBTU_APR,TOT_MMBTU_MAY,TOT_MMBTU_JUN,TOT_MMBTU_JUL,TOT_MMBTU_AUG,TOT_MMBTU_SEP,TOT_MMBTU_OCT,TOT_MMBTU_NOV,TOT_MMBTU_DEC,ELEC_MMBTUS_JAN,ELEC_MMBTUS_FEB,ELEC_MMBTUS_MAR,ELEC_MMBTUS_APR,ELEC_MMBTUS_MAY,ELEC_MMBTUS_JUN,ELEC_MMBTUS_JUL,ELEC_MMBTUS_AUG,ELEC_MMBTUS_SEP,ELEC_MMBTUS_OCT,ELEC_MMBTUS_NOV,ELEC_MMBTUS_DEC,NETGEN_JAN,NETGEN_FEB,NETGEN_MAR,NETGEN_APR,NETGEN_MAY,NETGEN_JUN,NETGEN_JUL,NETGEN_AUG,NETGEN_SEP,NETGEN_OCT,NETGEN_NOV,NETGEN_DEC,TOTAL FUEL CONSUMPTION QUANTITY,ELECTRIC FUEL CONSUMPTION QUANTITY,TOTAL FUEL CONSUMPTION MMBTUS,ELEC FUEL CONSUMPTION MMBTUS,NET GENERATION (megawatthours),Year,Heatrate
670,52061,Y,,Hartford Hospital Cogeneration,Hartford Steam Co,8153,CT,NEW ,NPCC,,622,5,Commercial NAICS Cogen,CA,NG,NG,,,mcf,"19,763","19,197","21,148","23,260","26,111","22,217","30,642","32,860","26,499","24,291","19,491","20,264","2,743","2,665","2,936","3,229","3,625","3,084","4,254","4,561","3,679","3,372","2,706","2,813",1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,"20,138","19,562","21,550","23,702","26,607","22,639","31,224","33,484","27,002","24,753","19,861","20,649","2,795","2,716","2,992","3,290","3,694","3,143","4,335","4,648","3,749","3,436","2,757","2,866",449,436,480,528,593,505,696,746,602,552,443,460,"285,743","39,667","291,171",40421.0,6491.11,2007,6227.132185
671,52061,Y,,Hartford Hospital Cogeneration,Hartford Steam Co,8153,CT,NEW ,NPCC,,622,5,Commercial NAICS Cogen,CT,DFO,DFO,,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.15,2007,0.0
672,52061,Y,,Hartford Hospital Cogeneration,Hartford Steam Co,8153,CT,NEW ,NPCC,,622,5,Commercial NAICS Cogen,CT,NG,NG,,,mcf,"36,080","35,048","38,609","42,465","47,670","40,561","55,943","59,991","48,379","44,348","35,584","36,996","15,647","15,199","16,743","18,415","20,673","17,590","24,260","26,016","20,980","19,232","15,432","16,044",1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,"36,766","35,714","39,343","43,272","48,576","41,332","57,006","61,131","49,298","45,191","36,260","37,699","15,944","15,488","17,061","18,765","21,066","17,924","24,721","26,510","21,379","19,597","15,725","16,349","2,561","2,487","2,740","3,014","3,383","2,879","3,970","4,257","3,433","3,147","2,525","2,626","521,674","226,231","531,588",230529.0,37021.81,2007,6226.84321
673,52073,Y,,UCLA So Campus Central Chill Cogen Proj,University of California-LA,19524,CA,PACC,WECC,,611,5,Commercial NAICS Cogen,CA,LFG,MLG,,,mcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,396,373,378,420,343,258,289,301,342,376,382,0,0,0,0.0,4257.0,2007,0.0
674,52073,Y,,UCLA So Campus Central Chill Cogen Proj,University of California-LA,19524,CA,PACC,WECC,,611,5,Commercial NAICS Cogen,CA,NG,NG,,,mcf,"82,471","73,065","76,689","66,052","58,812","72,055","84,071","57,564","62,830","73,823","76,997","72,159","18,954","18,550","17,947","17,481","18,515","16,609","13,762","13,793","14,550","16,643","18,088","18,002",1.04,1.02,1.02,1.02,1.02,1.02,1.05,1.02,1.02,1.02,1.02,1.02,"85,770","74,526","78,223","67,373","59,988","73,496","88,359","58,715","64,087","75,299","78,537","73,602","19,712","18,921","18,306","17,831","18,885","16,941","14,464","14,069","14,841","16,976","18,450","18,362","3,922","3,764","3,642","3,547","3,757","3,371","2,878","2,799","2,953","3,377","3,671","3,653","856,588","202,894","877,975",207758.0,41334.0,2007,5026.322521
675,52073,Y,,UCLA So Campus Central Chill Cogen Proj,University of California-LA,19524,CA,PACC,WECC,,611,5,Commercial NAICS Cogen,CT,DFO,DFO,,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2007,-999999.0
676,52073,Y,,UCLA So Campus Central Chill Cogen Proj,University of California-LA,19524,CA,PACC,WECC,,611,5,Commercial NAICS Cogen,CT,LFG,MLG,,,mcf,"57,397","55,258","53,332","52,137","55,484","49,334","41,656","41,019","43,224","49,401","53,757","53,598","24,772","23,849","23,018","22,502","23,946","21,292","17,978","17,703","18,655","21,321","23,201","23,132",0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48,"27,264","26,248","25,333","24,765","26,355","23,434","19,787","19,484","20,531","23,465","25,535","25,459","11,767","11,328","10,934","10,688","11,374","10,114","8,540","8,409","8,861","10,127","11,020","10,988","1,849","1,780","1,718","1,679","1,787","1,589","1,342","1,321","1,392","1,591","1,732","1,726","605,597","261,369","287,660",124150.0,19506.98,2007,6364.387237
677,52073,Y,,UCLA So Campus Central Chill Cogen Proj,University of California-LA,19524,CA,PACC,WECC,,611,5,Commercial NAICS Cogen,CT,NG,NG,,,mcf,"178,449","171,800","165,811","162,095","172,502","153,381","129,510","127,528","134,384","153,587","167,133","166,637","77,017","74,147","71,562","69,959","74,450","66,198","55,895","55,040","57,999","66,287","72,133","71,919",1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,"182,018","175,236","169,127","165,337","175,952","156,449","132,100","130,079","137,072","156,659","170,476","169,970","78,557","75,630","72,993","71,358","75,939","67,522","57,013","56,141","59,159","67,613","73,576","73,357","12,343","11,883","11,469","11,212","11,932","10,609","8,958","8,821","9,295","10,623","11,560","11,526","1,882,817","812,606","1,920,475",828858.0,130233.01,2007,6364.423079
678,52088,Y,,Texas City Power Plant,Calpine Corp-Texas City,22652,TX,WSC ,TRE,,22,3,NAICS-22 Cogen,CA,NG,NG,,,mcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,106","2,680","8,812","5,122","14,060","23,656","28,616","28,899","24,335","8,826","8,826","10,283",0,0,0,0.0,172221.64,2007,0.0
679,52088,Y,,Texas City Power Plant,Calpine Corp-Texas City,22652,TX,WSC ,TRE,,22,3,NAICS-22 Cogen,CA,OG,OOG,,,mcf,0,"17,548","16,029","3,574","17,894","114,028","183,464","166,938","153,465","30,133","30,133","76,461",0,275,738,74,964,"10,048","19,596","20,048","15,832","1,178","1,178","3,555",0.0,1.15,1.06,1.15,1.13,1.1,1.12,1.12,1.17,1.11,1.11,0.97,0,"20,180","16,991","4,110","20,220","125,431","205,480","186,971","179,094","33,448","33,448","74,167",0,316,782,85,"1,089","11,053","21,948","22,454","18,476","1,308","1,308","3,448",0,50,124,14,173,"1,752","3,479","3,559","2,928",207,207,547,"809,667","73,486","899,540",82267.0,13038.66,2007,6309.465448
680,52088,Y,,Texas City Power Plant,Calpine Corp-Texas City,22652,TX,WSC ,TRE,,22,3,NAICS-22 Cogen,CT,NG,NG,,,mcf,"1,663,069","1,048,799","1,172,160","1,508,611","1,598,145","1,644,512","1,641,131","1,474,118","1,444,982","1,382,892","1,382,892","1,354,764","798,200","529,612","640,958","688,333","844,446","954,915","986,507","912,389","858,845","719,209","719,209","728,896",1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,"1,712,961","1,080,263","1,207,325","1,553,869","1,646,089","1,693,847","1,690,365","1,518,342","1,488,331","1,424,379","1,424,379","1,395,407","822,146","545,500","660,187","708,983","869,779","983,562","1,016,102","939,761","884,610","740,785","740,785","750,763","122,196","83,777","95,821","107,245","123,791","132,228","132,426","120,043","115,867","108,581","108,581","108,705","17,316,075","9,381,519","17,835,557",9662963.0,1359262.94,2007,7108.972602
681,52088,Y,,Texas City Power Plant,Calpine Corp-Texas City,22652,TX,WSC ,TRE,,22,3,NAICS-22 Cogen,CT,OG,OOG,,,mcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2007,-999999.0
682,52120,Y,,Dow Chemical Texas Operation,Dow Chemical Co,5338,TX,WSC ,TRE,,325,7,Industrial NAICS Cogen,CA,NG,NG,,,mcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2007,-999999.0
683,52120,Y,,Dow Chemical Texas Operation,Dow Chemical Co,5338,TX,WSC ,TRE,,325,7,Industrial NAICS Cogen,CT,NG,NG,,,mcf,"4,058,159","2,745,809","4,179,054","3,660,633","4,886,221","4,929,170","2,738,219","4,706,608","4,564,687","4,367,216","4,493,632","4,370,073","1,967,164","1,345,627","2,141,515","1,842,988","2,180,985","2,180,070","2,559,848","2,408,756","2,369,599","2,131,670","2,235,939","2,260,321",1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,"4,179,904","2,828,183","4,304,426","3,770,452","5,032,808","5,077,045","2,820,366","4,847,806","4,701,628","4,498,232","4,628,441","4,501,175","2,026,179","1,385,996","2,205,760","1,898,278","2,246,415","2,245,472","2,636,643","2,481,019","2,440,687","2,195,620","2,303,017","2,328,131","360,700","246,735","392,670","337,932","399,907","399,739","469,375","441,671","434,491","390,864","409,983","414,454","49,699,481","25,624,482","51,190,466",26393217.0,4698520.92,2007,5617.345852
684,52132,Y,,Power Station 4,South Houston Green Power LP,17566,TX,WSC ,TRE,,32411,7,Industrial NAICS Cogen,CA,NG,NG,,,mcf,0,0,0,0,0,0,0,0,0,0,0,"13,041",0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0,0,0,0,0,0,0,0,0,0,0,"13,432",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,041",0,"13,432",0.0,0.0,2007,-999999.0
685,52132,Y,,Power Station 4,South Houston Green Power LP,17566,TX,WSC ,TRE,,32411,7,Industrial NAICS Cogen,CA,OG,OOG,,,mcf,"132,179","102,338","64,614","75,629","54,618","43,200","52,286","86,331","76,767","59,669","58,065","91,321",0,0,0,0,0,0,0,0,0,0,0,0,0.88,0.8,0.84,0.91,0.91,0.93,0.91,0.93,0.98,0.95,0.9,0.92,"115,789","81,666","54,017","69,125","49,757","39,960","47,528","79,943","74,925","56,626","52,491","83,650",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"897,017",0,"805,477",0.0,0.0,2007,-999999.0
686,52132,Y,,Power Station 4,South Houston Green Power LP,17566,TX,WSC ,TRE,,32411,7,Industrial NAICS Cogen,CT,NG,NG,,,mcf,"667,051","447,105","855,537","676,359","185,867","133,445","60,715",0,"25,620","272,472","94,213","13,041","182,956","110,148","236,609","179,508","42,712","21,523","9,228",0,"2,371","70,452","14,569",0,1.03,1.03,1.03,1.03,1.03,1.03,1.03,0.0,1.03,1.03,1.03,1.03,"687,063","461,859","878,636","695,297","191,257","137,849","62,779",0,"26,261","279,829","96,945","13,432","188,445","113,783","242,997","184,534","43,951","22,233","9,542",0,"2,430","72,354","14,992",0,"38,958","23,523","50,235","38,149","9,086","4,596","1,973",0,502,"14,958","3,099",0,"3,431,425","870,076","3,531,207",895261.0,185079.2,2007,4837.17784
687,52132,Y,,Power Station 4,South Houston Green Power LP,17566,TX,WSC ,TRE,,32411,7,Industrial NAICS Cogen,CT,OG,OOG,,,mcf,"132,179","102,338","64,614","75,629","54,618","43,200","52,286","86,331","76,767","59,669","58,065","91,321","36,254","25,212","17,870","20,072","12,551","6,968","7,947",0,"7,105","15,428","8,979",0,0.88,0.8,0.84,0.91,0.91,0.93,0.91,0.93,0.98,0.95,0.9,0.92,"115,789","81,666","54,017","69,125","49,757","39,960","47,528","79,943","74,925","56,626","52,491","83,650","31,759","20,119","14,939","18,346","11,434","6,445","7,224",0,"6,934","14,641","8,117",0,"6,565","4,159","3,088","3,793","2,364","1,332","1,493",0,"1,434","3,027","1,678",0,"897,017","158,386","805,477",139958.0,28933.84,2007,4837.173191
688,52176,Y,,C R Wing Cogen Plant,Power Resources Ltd,15300,TX,WSC ,TRE,,22,3,NAICS-22 Cogen,CA,NG,NG,,,mcf,"1,089","1,286",489,464,"1,207","22,165","47,108","70,153","65,571","32,755",0,0,"1,089","1,286",489,464,"1,207","22,165","47,108","70,153","65,571","32,755",0,0,1.0,1.0,1.01,1.02,1.03,1.02,1.03,1.02,1.02,1.01,0.0,0.0,"1,089","1,286",495,472,"1,243","22,675","48,521","71,696","66,620","33,083",0,0,"1,089","1,286",495,472,"1,243","22,675","48,521","71,696","66,620","33,083",0,0,"2,270","3,039","9,733","5,314","6,457","21,101","31,883","35,466","35,707","23,495","1,312",0,"242,287","242,287","247,180",247180.0,175777.58,2007,1406.208915
689,52176,Y,,C R Wing Cogen Plant,Power Resources Ltd,15300,TX,WSC ,TRE,,22,3,NAICS-22 Cogen,CT,NG,NG,,,mcf,"86,059","107,152","316,286","180,009","214,465","640,387","1,006,432","1,063,678","1,050,172","858,794","72,422","26,150","70,260","89,201","265,531","148,317","175,555","531,904","802,538","845,437","847,472","672,927","44,649","13,763",1.0,1.0,1.01,1.02,1.03,1.02,1.03,1.02,1.02,1.01,1.02,0.99,"86,059","107,152","320,398","183,249","220,899","655,116","1,036,625","1,087,079","1,066,975","867,382","73,581","25,993","70,260","89,201","268,983","150,987","180,822","544,138","826,614","864,037","861,032","679,656","45,363","13,680","6,988","8,702","25,233","14,339","17,166","52,444","81,668","85,948","84,659","68,984","4,574","1,775","5,622,006","4,507,554","5,730,508",4594773.0,452478.81,2007,10154.67001
690,54034,N,,Rensselaer Cogen,Rensselaer Cogeneration LLC,6838,NY,MAT ,NPCC,,22,2,NAICS-22 Non-Cogen,CA,NG,NG,,,mcf,155,0,0,0,0,0,0,"7,042","1,619",0,0,"3,653",155,0,0,0,0,0,0,"7,042","1,619",0,0,"3,653",1.02,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.01,0.0,0.0,1.02,158,0,0,0,0,0,0,"7,105","1,632",0,0,"3,719",158,0,0,0,0,0,0,"7,105","1,632",0,0,"3,719",329,0,0,0,0,0,0,"2,078",356,0,0,"2,591","12,469","12,469","12,614",12614.0,5354.0,2007,2355.995517
691,54034,N,,Rensselaer Cogen,Rensselaer Cogeneration LLC,6838,NY,MAT ,NPCC,,22,2,NAICS-22 Non-Cogen,CT,DFO,DFO,,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2007,-999999.0
692,54034,N,,Rensselaer Cogen,Rensselaer Cogeneration LLC,6838,NY,MAT ,NPCC,,22,2,NAICS-22 Non-Cogen,CT,NG,NG,,,mcf,"8,820",0,0,0,0,0,0,"55,668","9,527",0,0,"69,225","8,820",0,0,0,0,0,0,"55,668","9,527",0,0,"69,225",1.01,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.01,0.0,0.0,1.01,"8,935",0,0,0,0,0,0,"56,392","9,651",0,0,"70,125","8,935",0,0,0,0,0,0,"56,392","9,651",0,0,"70,125",750,0,0,0,0,0,0,"4,737",811,0,0,"5,890","143,240","143,240","145,103",145103.0,12188.0,2007,11905.39875
693,54041,Y,,Lockport Energy Associates LP,Lockport Energy Associates LP,11127,NY,MAT ,NPCC,,22,3,NAICS-22 Cogen,CA,DFO,DFO,,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,29,0,0,0,0,0,0,0,0.0,35.03,2007,0.0
694,54041,Y,,Lockport Energy Associates LP,Lockport Energy Associates LP,11127,NY,MAT ,NPCC,,22,3,NAICS-22 Cogen,CA,NG,NG,,,mcf,"72,038","80,433","1,727",0,0,"66,525","50,318","92,512","21,294","29,095","35,156","10,144","72,038","80,433","1,727",0,0,"66,525","50,318","92,512",0,0,0,"10,144",1.01,1.01,1.01,0.0,0.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,"72,398","80,835","1,736",0,0,"66,991","50,670","92,975","21,400","29,240","35,332","10,195","72,398","80,835","1,736",0,0,"66,991","50,670","92,975",0,0,0,"10,195","69,877","78,016","1,675",0,0,"64,529","48,808","89,707",0,0,0,"9,840","459,242","373,697","461,772",375800.0,362451.06,2007,1036.829629
695,54041,Y,,Lockport Energy Associates LP,Lockport Energy Associates LP,11127,NY,MAT ,NPCC,,22,3,NAICS-22 Cogen,CT,DFO,DFO,,,barrels,0,10,45,0,0,2,0,62,0,0,0,0,0,6,27,0,0,1,0,55,0,0,0,0,0.0,5.84,5.84,0.0,0.0,5.83,0.0,5.84,0.0,0.0,0.0,0.0,0,58,263,0,0,12,0,362,0,0,0,0,0,35,158,0,0,6,0,321,0,0,0,0,0,5,21,0,0,1,0,42,0,0,0,0,119,89,695,520.0,69.22,2007,7512.062639
696,54041,Y,,Lockport Energy Associates LP,Lockport Energy Associates LP,11127,NY,MAT ,NPCC,,22,3,NAICS-22 Cogen,CT,NG,NG,,,mcf,"1,073,391","990,921","692,025",0,0,"973,715","977,271","1,004,603","21,294","29,095","35,156","204,036","1,073,391","990,921","429,618",0,0,"973,715","892,091","1,004,603",0,0,0,"174,858",1.01,1.01,1.01,0.0,0.0,1.01,1.01,1.01,1.01,1.01,1.01,1.01,"1,078,758","995,876","695,485",0,0,"980,531","984,112","1,009,626","21,400","29,240","35,332","205,056","1,078,758","995,876","431,766",0,0,"980,531","898,336","1,009,626",0,0,0,"175,732","86,757","81,776","55,802",0,0,"77,473","77,018","118,346",0,0,0,"14,812","6,001,507","5,539,197","6,035,416",5570625.0,511984.08,2007,10880.46531
697,54056,N,,Pawtucket Power Associates,Pawtucket Power Associates LP,14584,RI,NEW ,NPCC,,22,2,NAICS-22 Non-Cogen,CA,NG,NG,,,mcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2007,-999999.0
698,54056,N,,Pawtucket Power Associates,Pawtucket Power Associates LP,14584,RI,NEW ,NPCC,,22,2,NAICS-22 Non-Cogen,CT,DFO,DFO,,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2007,-999999.0
699,54056,N,,Pawtucket Power Associates,Pawtucket Power Associates LP,14584,RI,NEW ,NPCC,,22,2,NAICS-22 Non-Cogen,CT,NG,NG,,,mcf,"20,679","23,070","14,965","16,951","20,053","18,969","31,447","35,088","30,112","26,707","19,175","27,800","20,679","23,070","14,965","16,951","20,053","18,969","31,447","35,088","30,112","26,707","19,175","27,800",1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,"22,354","24,939","16,177","18,324","21,677","20,505","33,994","37,930","32,551","28,870","20,728","30,052","22,354","24,939","16,177","18,324","21,677","20,505","33,994","37,930","32,551","28,870","20,728","30,052","2,435","2,716","1,762","1,996","2,361","2,233","3,703","4,131","3,545","3,145","2,258","3,273","285,016","285,016","308,101",308101.0,33558.0,2007,9181.149329
700,54076,Y,,Indeck Olean Energy Center,Indeck-Olean Ltd Partnership,9261,NY,MAT ,NPCC,,22,3,NAICS-22 Cogen,CA,DFO,DFO,,,barrels,,,,"24,232",,,,,,,,,,,,929,,,,,,,,,,,,5.6,,,,,,,,,,,,"135,699",,,,,,,,,,,,"5,202",,,,,,,,,,,,567,,,,,,,,,"24,232",929,"135,699",5202.0,566.78,2007,9178.245335
701,54076,Y,,Indeck Olean Energy Center,Indeck-Olean Ltd Partnership,9261,NY,MAT ,NPCC,,22,3,NAICS-22 Cogen,CA,NG,NG,,,mcf,"1,270",352,"1,919",0,"1,270","73,137","5,654","14,200","83,835","92,692","90,342","97,137","1,270",352,"1,919",0,"1,270","73,137","5,654","14,200","83,835","92,692","90,342","97,137",1.1,1.1,1.06,0.0,1.06,1.05,1.06,1.1,1.09,1.05,1.05,1.06,"1,397",387,"2,034",0,"1,346","76,794","5,993","15,620","91,380","97,327","94,859","102,965","1,397",387,"2,034",0,"1,346","76,794","5,993","15,620","91,380","97,327","94,859","102,965",251,144,585,36,251,"16,303","1,195","3,246","18,890","20,698","20,294","21,587","461,808","461,808","490,102",490102.0,103480.23,2007,4736.189934
702,54076,Y,,Indeck Olean Energy Center,Indeck-Olean Ltd Partnership,9261,NY,MAT ,NPCC,,22,3,NAICS-22 Cogen,CT,DFO,DFO,,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2007,-999999.0
703,54076,Y,,Indeck Olean Energy Center,Indeck-Olean Ltd Partnership,9261,NY,MAT ,NPCC,,22,3,NAICS-22 Cogen,CT,NG,NG,,,mcf,"3,294","1,902","7,710","7,979","3,294","214,360","15,714","42,727","248,240","271,882","266,432","281,878","3,264","1,902","7,710","5,927","3,294","214,360","15,714","42,727","248,240","271,882","266,432","281,878",1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,"3,581","2,067","8,381","8,673","3,581","233,009","17,081","46,444","269,837","295,536","289,612","306,401","3,548","2,067","8,381","6,443","3,581","233,009","17,081","46,444","269,837","295,536","289,612","306,401",296,171,692,716,296,"19,249","1,411","3,837","22,291","24,414","23,925","25,312","1,365,412","1,363,330","1,484,203",1481940.0,122609.0,2007,12086.71478
704,54096,Y,,International Paper Riverdale Mill,International Paper Co-Riverdl,9393,AL,ESC ,SERC,,322122,7,Industrial NAICS Cogen,CA,DFO,DFO,,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2007,-999999.0
705,54096,Y,,International Paper Riverdale Mill,International Paper Co-Riverdl,9393,AL,ESC ,SERC,,322122,7,Industrial NAICS Cogen,CA,NG,NG,,,mcf,0,0,0,0,"6,623","30,176",0,"5,271",946,133,"2,747","2,580",0,0,0,0,"4,069","18,266",0,"5,271",946,133,"2,747","2,580",0.0,0.0,0.0,0.0,1.03,1.03,0.0,1.03,1.03,1.03,1.03,1.03,0,0,0,0,"6,842","31,172",0,"5,445",977,137,"2,838","2,665",0,0,0,0,"4,203","18,869",0,"5,445",977,137,"2,838","2,665",0,0,0,0,689,"3,095",0,"1,464","1,527","3,343","4,367","5,802","48,476","34,012","50,076",35134.0,20288.26,2007,1731.740596
706,54096,Y,,International Paper Riverdale Mill,International Paper Co-Riverdl,9393,AL,ESC ,SERC,,322122,7,Industrial NAICS Cogen,CT,DFO,DFO,,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2007,-999999.0
